CODGEO;LIBGEO;DENS;LIBDENS;PMUN13;P1;P2;P3;P4;P5;P6;P7
58122;Garchy;6;Rural à habitat dispersé;430;0,0;0,0;0,0;0,0;0,0;65,3;34,7
58123;Germenay;7;Rural à habitat très dispersé;141;0,0;0,0;0,0;0,0;0,0;46,7;53,3
58124;Germigny-sur-Loire;6;Rural à habitat dispersé;766;0,0;0,0;0,0;0,0;0,0;85,4;14,6
58125;Gien-sur-Cure;7;Rural à habitat très dispersé;96;0,0;0,0;0,0;0,0;0,0;0,0;100,0
58126;Gimouille;6;Rural à habitat dispersé;464;0,0;0,0;0,0;0,0;0,0;69,5;30,5
58127;Giry;7;Rural à habitat très dispersé;215;0,0;0,0;0,0;0,0;0,0;28,6;71,4
58128;Glux-en-Glenne;7;Rural à habitat très dispersé;103;0,0;0,0;0,0;0,0;0,0;0,0;100,0
58129;Gouloux;7;Rural à habitat très dispersé;186;0,0;0,0;0,0;0,0;0,0;48,1;51,9
58130;Grenois;7;Rural à habitat très dispersé;104;0,0;0,0;0,0;0,0;0,0;0,0;100,0
58131;Guérigny;5;Bourgs ruraux;2492;0,0;0,0;0,0;0,0;83,6;15,9;0,5
58132;Guipy;6;Rural à habitat dispersé;252;0,0;0,0;0,0;0,0;0,0;65,5;34,5
58133;Héry;6;Rural à habitat dispersé;66;0,0;0,0;0,0;0,0;0,0;90,7;9,3
58134;Imphy;5;Bourgs ruraux;3559;0,0;0,0;0,0;0,0;84,2;14,6;1,2
58135;Isenay;7;Rural à habitat très dispersé;107;0,0;0,0;0,0;0,0;0,0;0,0;100,0
58136;Jailly;7;Rural à habitat très dispersé;58;0,0;0,0;0,0;0,0;0,0;0,0;100,0
58137;Lamenay-sur-Loire;7;Rural à habitat très dispersé;55;0,0;0,0;0,0;0,0;0,0;0,0;100,0
58138;Langeron;6;Rural à habitat dispersé;407;0,0;0,0;0,0;0,0;0,0;73,9;26,1
58139;Lanty;7;Rural à habitat très dispersé;127;0,0;0,0;0,0;0,0;0,0;0,0;100,0
58140;Larochemillay;7;Rural à habitat très dispersé;252;0,0;0,0;0,0;0,0;0,0;0,0;100,0
58141;Lavault-de-Frétoy;7;Rural à habitat très dispersé;63;0,0;0,0;0,0;0,0;0,0;0,0;100,0
58142;Limanton;7;Rural à habitat très dispersé;232;0,0;0,0;0,0;0,0;0,0;0,0;100,0
58143;Limon;6;Rural à habitat dispersé;156;0,0;0,0;0,0;0,0;0,0;72,0;28,0
58144;Livry;6;Rural à habitat dispersé;685;0,0;0,0;0,0;0,0;0,0;66,8;33,2
58145;Lormes;6;Rural à habitat dispersé;1325;0,0;0,0;0,0;0,0;0,0;75,0;25,0
58146;Lucenay-lès-Aix;6;Rural à habitat dispersé;1005;0,0;0,0;0,0;0,0;0,0;73,6;26,5
58147;Lurcy-le-Bourg;7;Rural à habitat très dispersé;299;0,0;0,0;0,0;0,0;0,0;48,2;51,8
58148;Luthenay-Uxeloup;6;Rural à habitat dispersé;632;0,0;0,0;0,0;0,0;0,0;65,4;34,7
58149;Luzy;5;Bourgs ruraux;1986;0,0;0,0;0,0;0,0;55,2;33,7;11,2
58150;Lys;6;Rural à habitat dispersé;102;0,0;0,0;0,0;0,0;0,0;56,9;43,2
58151;La Machine;5;Bourgs ruraux;3435;0,0;0,0;0,0;0,0;82,7;14,5;2,8
58152;Magny-Cours;6;Rural à habitat dispersé;1422;0,0;0,0;0,0;0,0;0,0;78,9;21,1
58153;Magny-Lormes;7;Rural à habitat très dispersé;69;0,0;0,0;0,0;0,0;0,0;0,0;100,0
58154;La Maison-Dieu;6;Rural à habitat dispersé;131;0,0;0,0;0,0;0,0;0,0;78,0;22,1
58155;La Marche;6;Rural à habitat dispersé;554;0,0;0,0;0,0;0,0;0,0;90,6;9,4
58156;Marcy;7;Rural à habitat très dispersé;168;0,0;0,0;0,0;0,0;0,0;34,5;65,5
58157;Marigny-l'Église;7;Rural à habitat très dispersé;309;0,0;0,0;0,0;0,0;0,0;18,1;81,9
58158;Mars-sur-Allier;7;Rural à habitat très dispersé;287;0,0;0,0;0,0;0,0;0,0;17,7;82,3
58159;Marigny-sur-Yonne;6;Rural à habitat dispersé;206;0,0;0,0;0,0;0,0;0,0;83,0;17,0
58160;Marzy;4;Ceintures urbaines;3668;0,0;0,5;0,0;69,4;0,0;23,4;6,7
58161;Maux;7;Rural à habitat très dispersé;140;0,0;0,0;0,0;0,0;0,0;0,0;100,0
58162;Menestreau;7;Rural à habitat très dispersé;122;0,0;0,0;0,0;0,0;0,0;0,0;100,0
58163;Menou;7;Rural à habitat très dispersé;186;0,0;0,0;0,0;0,0;0,0;42,1;57,9
58164;Mesves-sur-Loire;6;Rural à habitat dispersé;692;0,0;0,0;0,0;0,0;0,0;93,3;6,7
58165;Metz-le-Comte;7;Rural à habitat très dispersé;165;0,0;0,0;0,0;0,0;0,0;39,7;60,3
58166;Mhère;7;Rural à habitat très dispersé;241;0,0;0,0;0,0;0,0;0,0;0,0;100,0
58167;Michaugues;7;Rural à habitat très dispersé;53;0,0;0,0;0,0;0,0;0,0;0,0;100,0
58168;Millay;7;Rural à habitat très dispersé;451;0,0;0,0;0,0;0,0;0,0;34,1;65,9
58169;Moissy-Moulinot;7;Rural à habitat très dispersé;23;0,0;0,0;0,0;0,0;0,0;0,0;100,0
58170;Monceaux-le-Comte;6;Rural à habitat dispersé;129;0,0;0,0;0,0;0,0;0,0;72,0;28,0
58171;Montapas;7;Rural à habitat très dispersé;285;0,0;0,0;0,0;0,0;0,0;20,2;79,9
58172;Montambert;7;Rural à habitat très dispersé;139;0,0;0,0;0,0;0,0;0,0;0,0;100,0
58173;Montaron;7;Rural à habitat très dispersé;163;0,0;0,0;0,0;0,0;0,0;0,0;100,0
58174;Montenoison;7;Rural à habitat très dispersé;122;0,0;0,0;0,0;0,0;0,0;0,0;100,0
58175;Mont-et-Marré;6;Rural à habitat dispersé;176;0,0;0,0;0,0;0,0;0,0;52,4;47,7
58176;Montigny-aux-Amognes;6;Rural à habitat dispersé;578;0,0;0,0;0,0;0,0;0,0;72,2;27,8
58177;Montigny-en-Morvan;7;Rural à habitat très dispersé;328;0,0;0,0;0,0;0,0;0,0;0,0;100,0
58178;Montigny-sur-Canne;7;Rural à habitat très dispersé;152;0,0;0,0;0,0;0,0;0,0;0,0;100,0
58179;Montreuillon;7;Rural à habitat très dispersé;286;0,0;0,0;0,0;0,0;0,0;34,3;65,7
58180;Montsauche-les-Settons;7;Rural à habitat très dispersé;538;0,0;0,0;0,0;0,0;0,0;38,3;61,7
58181;Moraches;7;Rural à habitat très dispersé;124;0,0;0,0;0,0;0,0;0,0;0,0;100,0
58182;Moulins-Engilbert;5;Bourgs ruraux;1523;0,0;0,0;0,0;0,0;46,1;32,4;21,6
58183;Mouron-sur-Yonne;7;Rural à habitat très dispersé;101;0,0;0,0;0,0;0,0;0,0;0,0;100,0
58184;Moussy;6;Rural à habitat dispersé;111;0,0;0,0;0,0;0,0;0,0;81,3;18,7
58185;Moux-en-Morvan;6;Rural à habitat dispersé;564;0,0;0,0;0,0;0,0;0,0;53,5;46,5
58186;Murlin;7;Rural à habitat très dispersé;90;0,0;0,0;0,0;0,0;0,0;0,0;100,0
58187;Myennes;6;Rural à habitat dispersé;561;0,0;0,0;0,0;0,0;0,0;95,6;4,4
58188;Nannay;7;Rural à habitat très dispersé;104;0,0;0,0;0,0;0,0;0,0;0,0;100,0
58189;Narcy;6;Rural à habitat dispersé;543;0,0;0,0;0,0;0,0;0,0;67,0;33,0
58190;Neuffontaines;7;Rural à habitat très dispersé;110;0,0;0,0;0,0;0,0;0,0;0,0;100,0
58191;Neuilly;7;Rural à habitat très dispersé;124;0,0;0,0;0,0;0,0;0,0;0,0;100,0
58192;Neuville-lès-Decize;6;Rural à habitat dispersé;256;0,0;0,0;0,0;0,0;0,0;74,0;26,1
58193;Neuvy-sur-Loire;5;Bourgs ruraux;1505;0,0;0,0;0,0;0,0;60,3;20,6;19,1
58194;Nevers;2;Centres urbains intermédiaires;34841;0,0;80,1;0,0;17,9;0,0;1,9;0,1
58195;La Nocle-Maulaix;7;Rural à habitat très dispersé;294;0,0;0,0;0,0;0,0;0,0;33,6;66,4
58196;Nolay;7;Rural à habitat très dispersé;365;0,0;0,0;0,0;0,0;0,0;16,6;83,4
58197;Nuars;7;Rural à habitat très dispersé;151;0,0;0,0;0,0;0,0;0,0;0,0;100,0
58198;Oisy;6;Rural à habitat dispersé;335;0,0;0,0;0,0;0,0;0,0;75,5;24,5
58199;Onlay;7;Rural à habitat très dispersé;157;0,0;0,0;0,0;0,0;0,0;48,3;51,7
58200;Ouagne;6;Rural à habitat dispersé;162;0,0;0,0;0,0;0,0;0,0;52,9;47,1
58201;Oudan;7;Rural à habitat très dispersé;141;0,0;0,0;0,0;0,0;0,0;0,0;100,0
58202;Ougny;7;Rural à habitat très dispersé;25;0,0;0,0;0,0;0,0;0,0;0,0;100,0
58203;Oulon;7;Rural à habitat très dispersé;70;0,0;0,0;0,0;0,0;0,0;0,0;100,0
58204;Ourouër;6;Rural à habitat dispersé;341;0,0;0,0;0,0;0,0;0,0;58,0;42,0
58205;Ouroux-en-Morvan;7;Rural à habitat très dispersé;651;0,0;0,0;0,0;0,0;0,0;24,0;76,1
58206;Parigny-la-Rose;7;Rural à habitat très dispersé;40;0,0;0,0;0,0;0,0;0,0;0,0;100,0
58207;Parigny-les-Vaux;6;Rural à habitat dispersé;984;0,0;0,0;0,0;0,0;1,5;92,8;5,7
58208;Pazy;7;Rural à habitat très dispersé;315;0,0;0,0;0,0;0,0;0,0;34,7;65,3
58209;Perroy;7;Rural à habitat très dispersé;175;0,0;0,0;0,0;0,0;0,0;34,6;65,4
58210;Planchez;7;Rural à habitat très dispersé;323;0,0;0,0;0,0;0,0;0,0;32,1;67,9
58211;Poil;7;Rural à habitat très dispersé;149;0,0;0,0;0,0;0,0;0,0;0,0;100,0
58212;Poiseux;6;Rural à habitat dispersé;340;0,0;0,0;0,0;0,0;0,0;76,2;23,8
58213;Pougny;7;Rural à habitat très dispersé;483;0,0;0,0;0,0;0,0;0,0;43,3;56,7
58214;Pougues-les-Eaux;5;Bourgs ruraux;2410;0,0;0,0;0,0;0,0;78,7;16,7;4,7
58215;Pouilly-sur-Loire;6;Rural à habitat dispersé;1694;0,0;0,0;0,0;0,0;31,9;66,8;1,2
58216;Pouques-Lormes;7;Rural à habitat très dispersé;163;0,0;0,0;0,0;0,0;0,0;0,0;100,0
58217;Pousseaux;6;Rural à habitat dispersé;221;0,0;0,0;0,0;0,0;0,0;76,9;23,2
58218;Prémery;5;Bourgs ruraux;1909;0,0;0,0;0,0;0,0;51,1;31,0;17,9
58219;Préporché;7;Rural à habitat très dispersé;200;0,0;0,0;0,0;0,0;0,0;0,0;100,0
58220;Raveau;6;Rural à habitat dispersé;708;0,0;0,0;0,0;0,0;0,0;74,0;26,0
58221;Rémilly;7;Rural à habitat très dispersé;158;0,0;0,0;0,0;0,0;0,0;0,0;100,0
58222;Rix;6;Rural à habitat dispersé;164;0,0;0,0;0,0;0,0;0,0;97,0;3,0
58223;Rouy;6;Rural à habitat dispersé;616;0,0;0,0;0,0;0,0;0,0;55,9;44,1
58224;Ruages;7;Rural à habitat très dispersé;112;0,0;0,0;0,0;0,0;0,0;0,0;100,0
58225;Saincaize-Meauce;6;Rural à habitat dispersé;406;0,0;0,0;0,0;0,0;0,0;56,2;43,8
58226;Saint-Agnan;7;Rural à habitat très dispersé;155;0,0;0,0;0,0;0,0;0,0;0,0;100,0
58227;Saint-Amand-en-Puisaye;6;Rural à habitat dispersé;1278;0,0;0,0;0,0;0,0;0,0;69,6;30,4
58228;Saint-Andelain;6;Rural à habitat dispersé;513;0,0;0,0;0,0;0,0;0,0;54,4;45,6
58229;Saint-André-en-Morvan;7;Rural à habitat très dispersé;286;0,0;0,0;0,0;0,0;0,0;0,0;100,0
58230;Saint-Aubin-des-Chaumes;7;Rural à habitat très dispersé;87;0,0;0,0;0,0;0,0;0,0;0,0;100,0
58231;Saint-Aubin-les-Forges;7;Rural à habitat très dispersé;427;0,0;0,0;0,0;0,0;0,0;44,2;55,8
58232;Saint-Benin-d'Azy;6;Rural à habitat dispersé;1306;0,0;0,0;0,0;0,0;0,0;85,9;14,1
58233;Saint-Benin-des-Bois;7;Rural à habitat très dispersé;173;0,0;0,0;0,0;0,0;0,0;34,5;65,5
58234;Saint-Bonnot;7;Rural à habitat très dispersé;122;0,0;0,0;0,0;0,0;0,0;0,0;100,0
58235;Saint-Brisson;7;Rural à habitat très dispersé;281;0,0;0,0;0,0;0,0;0,0;24,7;75,3
58236;Sainte-Colombe-des-Bois;7;Rural à habitat très dispersé;115;0,0;0,0;0,0;0,0;0,0;0,0;100,0
58237;Saint-Didier;7;Rural à habitat très dispersé;31;0,0;0,0;0,0;0,0;0,0;0,0;100,0
58238;Saint-Éloi;5;Bourgs ruraux;2147;0,0;0,0;0,0;4,8;47,4;43,5;4,3
58239;Saint-Firmin;6;Rural à habitat dispersé;170;0,0;0,0;0,0;0,0;0,0;70,7;29,3
58240;Saint-Franchy;7;Rural à habitat très dispersé;73;0,0;0,0;0,0;0,0;0,0;0,0;100,0
58241;Saint-Germain-Chassenay;6;Rural à habitat dispersé;346;0,0;0,0;0,0;0,0;0,0;65,3;34,7
58242;Saint-Germain-des-Bois;7;Rural à habitat très dispersé;110;0,0;0,0;0,0;0,0;0,0;49,2;50,8
58243;Saint-Gratien-Savigny;7;Rural à habitat très dispersé;110;0,0;0,0;0,0;0,0;0,0;18,2;81,8
58244;Saint-Hilaire-en-Morvan;7;Rural à habitat très dispersé;211;0,0;0,0;0,0;0,0;0,0;0,0;100,0
58245;Saint-Hilaire-Fontaine;7;Rural à habitat très dispersé;185;0,0;0,0;0,0;0,0;0,0;30,1;69,9
58246;Saint-Honoré-les-Bains;6;Rural à habitat dispersé;809;0,0;0,0;0,0;0,0;0,0;76,1;23,9
58247;Saint-Jean-aux-Amognes;6;Rural à habitat dispersé;516;0,0;0,0;0,0;0,0;0,0;58,9;41,1
58248;Saint-Laurent-l'Abbaye;6;Rural à habitat dispersé;229;0,0;0,0;0,0;0,0;0,0;71,3;28,7
58249;Saint-Léger-de-Fougeret;7;Rural à habitat très dispersé;355;0,0;0,0;0,0;0,0;0,0;0,0;100,0
58250;Saint-Léger-des-Vignes;3;Petites villes;1989;0,0;0,0;78,4;0,0;0,0;20,3;1,3
58251;Saint-Loup;6;Rural à habitat dispersé;495;0,0;0,0;0,0;0,0;0,0;74,2;25,8
58252;Saint-Malo-en-Donziois;7;Rural à habitat très dispersé;131;0,0;0,0;0,0;0,0;0,0;0,0;100,0
58253;Sainte-Marie;7;Rural à habitat très dispersé;91;0,0;0,0;0,0;0,0;0,0;0,0;100,0
58254;Saint-Martin-d'Heuille;6;Rural à habitat dispersé;602;0,0;0,0;0,0;0,0;0,0;77,4;22,6
58255;Saint-Martin-du-Puy;7;Rural à habitat très dispersé;280;0,0;0,0;0,0;0,0;0,0;29,2;70,9
58256;Saint-Martin-sur-Nohain;6;Rural à habitat dispersé;385;0,0;0,0;0,0;0,0;0,0;68,4;31,6
58257;Saint-Maurice;7;Rural à habitat très dispersé;54;0,0;0,0;0,0;0,0;0,0;0,0;100,0
58258;Saint-Ouen-sur-Loire;6;Rural à habitat dispersé;559;0,0;0,0;0,0;0,0;0,0;72,4;27,6
58259;Saint-Parize-en-Viry;7;Rural à habitat très dispersé;182;0,0;0,0;0,0;0,0;0,0;0,0;100,0
58260;Saint-Parize-le-Châtel;6;Rural à habitat dispersé;1306;0,0;0,0;0,0;0,0;0,0;83,3;16,7
58261;Saint-Père;6;Rural à habitat dispersé;1147;0,0;0,0;6,9;0,0;0,0;84,6;8,5
58262;Saint-Péreuse;7;Rural à habitat très dispersé;265;0,0;0,0;0,0;0,0;0,0;49,3;50,7
58263;Saint-Pierre-du-Mont;7;Rural à habitat très dispersé;202;0,0;0,0;0,0;0,0;0,0;0,0;100,0
58264;Saint-Pierre-le-Moûtier;5;Bourgs ruraux;2005;0,0;0,0;0,0;0,0;46,2;39,3;14,5
58265;Saint-Quentin-sur-Nohain;7;Rural à habitat très dispersé;116;0,0;0,0;0,0;0,0;0,0;21,3;78,7
58266;Saint-Révérien;7;Rural à habitat très dispersé;175;0,0;0,0;0,0;0,0;0,0;39,2;60,8
58267;Saint-Saulge;6;Rural à habitat dispersé;781;0,0;0,0;0,0;0,0;0,0;75,7;24,3
58268;Saint-Seine;7;Rural à habitat très dispersé;225;0,0;0,0;0,0;0,0;0,0;28,6;71,4
58269;Saint-Sulpice;6;Rural à habitat dispersé;436;0,0;0,0;0,0;0,0;0,0;68,0;32,0
58270;Saint-Vérain;7;Rural à habitat très dispersé;343;0,0;0,0;0,0;0,0;0,0;23,5;76,5
58271;Saizy;7;Rural à habitat très dispersé;198;0,0;0,0;0,0;0,0;0,0;0,0;100,0
58272;Sardy-lès-Épiry;7;Rural à habitat très dispersé;141;0,0;0,0;0,0;0,0;0,0;0,0;100,0
58273;Sauvigny-les-Bois;6;Rural à habitat dispersé;1550;0,0;0,0;0,0;0,0;43,8;47,9;8,3
58274;Savigny-Poil-Fol;7;Rural à habitat très dispersé;131;0,0;0,0;0,0;0,0;0,0;0,0;100,0
58275;Saxi-Bourdon;7;Rural à habitat très dispersé;312;0,0;0,0;0,0;0,0;0,0;44,2;55,8
58276;Sémelay;7;Rural à habitat très dispersé;249;0,0;0,0;0,0;0,0;0,0;0,0;100,0
58277;Sermages;7;Rural à habitat très dispersé;201;0,0;0,0;0,0;0,0;0,0;3,7;96,3
58278;Sermoise-sur-Loire;6;Rural à habitat dispersé;1586;0,0;0,0;0,0;26,9;15,6;49,1;8,4
58279;Sichamps;6;Rural à habitat dispersé;188;0,0;0,0;0,0;0,0;0,0;97,8;2,2
58280;Sougy-sur-Loire;6;Rural à habitat dispersé;658;0,0;0,0;0,0;0,0;0,0;54,6;45,4
58281;Suilly-la-Tour;6;Rural à habitat dispersé;640;0,0;0,0;0,0;0,0;0,0;55,8;44,2
58282;Surgy;6;Rural à habitat dispersé;396;0,0;0,0;0,0;0,0;0,0;93,4;6,6
58283;Taconnay;6;Rural à habitat dispersé;80;0,0;0,0;0,0;0,0;0,0;86,1;13,9
58284;Talon;7;Rural à habitat très dispersé;45;0,0;0,0;0,0;0,0;0,0;0,0;100,0
58285;Tamnay-en-Bazois;6;Rural à habitat dispersé;183;0,0;0,0;0,0;0,0;0,0;57,1;43,0
58286;Tannay;6;Rural à habitat dispersé;596;0,0;0,0;0,0;0,0;0,0;86,9;13,1
58287;Tazilly;7;Rural à habitat très dispersé;241;0,0;0,0;0,0;0,0;0,0;26,4;73,6
58288;Teigny;7;Rural à habitat très dispersé;105;0,0;0,0;0,0;0,0;0,0;0,0;100,0
58289;Ternant;7;Rural à habitat très dispersé;220;0,0;0,0;0,0;0,0;0,0;0,0;100,0
58290;Thaix;7;Rural à habitat très dispersé;63;0,0;0,0;0,0;0,0;0,0;0,0;100,0
58291;Thianges;7;Rural à habitat très dispersé;171;0,0;0,0;0,0;0,0;0,0;0,0;100,0
58292;Tintury;7;Rural à habitat très dispersé;189;0,0;0,0;0,0;0,0;0,0;0,0;100,0
58293;Toury-Lurcy;6;Rural à habitat dispersé;422;0,0;0,0;0,0;0,0;0,0;56,8;43,2
58294;Toury-sur-Jour;7;Rural à habitat très dispersé;123;0,0;0,0;0,0;0,0;0,0;0,0;100,0
58295;Tracy-sur-Loire;6;Rural à habitat dispersé;952;0,0;0,0;0,0;0,0;0,0;84,7;15,3
58296;Tresnay;7;Rural à habitat très dispersé;188;0,0;0,0;0,0;0,0;0,0;0,0;100,0
58297;Trois-Vèvres;6;Rural à habitat dispersé;238;0,0;0,0;0,0;0,0;0,0;72,6;27,4
58298;Tronsanges;6;Rural à habitat dispersé;387;0,0;0,0;0,0;0,0;0,0;90,7;9,4
58299;Trucy-l'Orgueilleux;6;Rural à habitat dispersé;225;0,0;0,0;0,0;0,0;0,0;86,2;13,8
58300;Urzy;5;Bourgs ruraux;1839;0,0;0,0;0,0;0,0;55,9;38,0;6,1
58301;Vandenesse;6;Rural à habitat dispersé;338;0,0;0,0;0,0;0,0;0,0;57,9;42,1
58302;Varennes-lès-Narcy;6;Rural à habitat dispersé;966;0,0;0,0;0,0;0,0;0,0;77,2;22,8
58303;Varennes-Vauzelles;2;Centres urbains intermédiaires;9440;0,0;61,8;0,0;23,8;0,0;12,9;1,5
58304;Varzy;5;Bourgs ruraux;1264;0,0;0,0;0,0;0,0;48,4;35,1;16,5
58305;Vauclaix;6;Rural à habitat dispersé;129;0,0;0,0;0,0;0,0;0,0;56,8;43,2
58306;Verneuil;7;Rural à habitat très dispersé;323;0,0;0,0;0,0;0,0;0,0;47,1;52,9
58307;Vielmanay;7;Rural à habitat très dispersé;189;0,0;0,0;0,0;0,0;0,0;37,5;62,5
58308;Vignol;7;Rural à habitat très dispersé;70;0,0;0,0;0,0;0,0;0,0;0,0;100,0
58309;Villapourçon;7;Rural à habitat très dispersé;447;0,0;0,0;0,0;0,0;0,0;0,0;100,0
58310;Villiers-le-Sec;7;Rural à habitat très dispersé;52;0,0;0,0;0,0;0,0;0,0;0,0;100,0
58311;Ville-Langy;6;Rural à habitat dispersé;292;0,0;0,0;0,0;0,0;0,0;82,4;17,6
58312;Villiers-sur-Yonne;6;Rural à habitat dispersé;291;0,0;0,0;0,0;0,0;0,0;71,5;28,5
58313;Vitry-Laché;7;Rural à habitat très dispersé;99;0,0;0,0;0,0;0,0;0,0;0,0;100,0
59001;Abancourt;6;Rural à habitat dispersé;461;0,0;0,0;0,0;0,0;0,0;90,6;9,4
59002;Abscon;4;Ceintures urbaines;4315;0,0;0,0;0,0;99,8;0,0;0,0;0,2
59003;Aibes;6;Rural à habitat dispersé;378;0,0;0,0;0,0;0,0;0,0;89,5;10,5
59004;Aix-en-Pévèle;6;Rural à habitat dispersé;1122;0,0;0,0;0,0;0,0;26,4;66,7;7,0
59005;Allennes-les-Marais;4;Ceintures urbaines;3387;0,0;0,0;0,0;98,4;0,0;0,0;1,6
59006;Amfroipret;6;Rural à habitat dispersé;237;0,0;0,0;0,0;0,0;0,0;95,1;5,0
59007;Anhiers;4;Ceintures urbaines;939;0,0;0,0;0,0;95,7;0,0;4,3;0,0
59008;Aniche;2;Centres urbains intermédiaires;10536;0,0;77,7;0,0;17,4;0,0;4,9;0,0
59009;Villeneuve-d'Ascq;1;Grands centres urbains;62616;93,9;0,0;0,0;5,3;0,0;0,7;0,1
59010;Anneux;6;Rural à habitat dispersé;269;0,0;0,0;0,0;0,0;0,0;85,4;14,6
59011;Annœullin;2;Centres urbains intermédiaires;10246;0,0;77,8;0,0;19,0;0,0;3,0;0,1
59012;Anor;6;Rural à habitat dispersé;3354;0,0;0,0;0,0;0,0;40,2;55,2;4,6
59013;Anstaing;4;Ceintures urbaines;1347;0,0;0,0;0,0;97,1;0,0;0,0;2,9
59014;Anzin;1;Grands centres urbains;13092;100,0;0,0;0,0;0,0;0,0;0,0;0,0
59015;Arleux;5;Bourgs ruraux;3001;0,0;0,0;0,0;0,0;78,1;21,1;0,8
59016;Armbouts-Cappel;5;Bourgs ruraux;2398;3,8;0,0;0,0;0,0;68,7;25,5;2,0
59017;Armentières;2;Centres urbains intermédiaires;25978;0,0;99,9;0,0;0,1;0,0;0,0;0,0
59018;Arnèke;5;Bourgs ruraux;1609;0,0;0,0;0,0;0,0;77,7;4,8;17,5
59019;Artres;5;Bourgs ruraux;1034;0,0;0,0;0,0;0,0;77,1;21,7;1,3
59021;Assevent;4;Ceintures urbaines;1858;0,0;0,0;0,0;88,3;0,0;11,7;0,0
59022;Attiches;5;Bourgs ruraux;2259;0,0;0,0;0,0;0,0;85,1;13,9;1,1
59023;Aubencheul-au-Bac;6;Rural à habitat dispersé;487;0,0;0,0;0,0;0,0;0,0;100,0;0,0
59024;Auberchicourt;2;Centres urbains intermédiaires;4399;0,0;71,1;0,0;26,5;0,0;2,4;0,0
59025;Aubers;5;Bourgs ruraux;1536;0,0;0,0;0,0;0,0;61,6;36,0;2,4
59026;Aubigny-au-Bac;5;Bourgs ruraux;1206;0,0;0,0;0,0;0,0;91,3;5,9;2,9
59027;Aubry-du-Hainaut;1;Grands centres urbains;1452;99,0;0,0;0,0;0,0;0,0;0,0;1,0
59028;Auby;4;Ceintures urbaines;7369;0,0;3,9;0,0;92,5;0,0;3,6;0,0
59029;Auchy-lez-Orchies;6;Rural à habitat dispersé;1517;0,0;0,0;0,0;0,0;47,9;51,5;0,6
59031;Audignies;6;Rural à habitat dispersé;326;0,0;0,0;0,0;0,0;13,5;84,7;1,9
59032;Aulnoy-lez-Valenciennes;1;Grands centres urbains;7403;69,0;0,0;0,0;30,8;0,0;0,0;0,2
59033;Aulnoye-Aymeries;2;Centres urbains intermédiaires;8816;0,0;57,2;0,0;42,2;0,0;0,0;0,6
59034;Avelin;5;Bourgs ruraux;2628;0,0;0,0;0,0;0,0;49,9;46,7;3,5
59035;Avesnelles;3;Petites villes;2494;0,0;0,0;84,1;0,0;0,0;11,2;4,8
59036;Avesnes-sur-Helpe;3;Petites villes;4778;0,0;0,0;95,1;0,0;0,0;4,9;0,0
59037;Avesnes-les-Aubert;3;Petites villes;3607;0,0;0,0;83,0;0,0;0,0;17,0;0,0
59038;Avesnes-le-Sec;5;Bourgs ruraux;1430;0,0;0,0;0,0;0,0;82,2;12,1;5,8
59039;Awoingt;4;Ceintures urbaines;883;0,0;0,0;0,0;78,8;0,0;19,7;1,5
59041;Bachant;4;Ceintures urbaines;2365;0,0;6,1;0,0;73,1;0,0;18,3;2,6
59042;Bachy;4;Ceintures urbaines;1605;0,0;0,0;0,0;69,7;0,0;28,4;1,9
59043;Bailleul;2;Centres urbains intermédiaires;14389;0,0;71,6;0,0;5,3;3,5;15,6;4,0
59044;Baisieux;4;Ceintures urbaines;4611;0,0;0,0;0,0;99,1;0,0;0,0;0,8
59045;Baives;7;Rural à habitat très dispersé;162;0,0;0,0;0,0;0,0;0,0;43,1;57,0
59046;Bambecque;5;Bourgs ruraux;750;0,0;0,0;0,0;0,0;63,5;8,4;28,1
59047;Banteux;6;Rural à habitat dispersé;336;0,0;0,0;0,0;0,0;0,0;95,8;4,2
59048;Bantigny;5;Bourgs ruraux;490;0,0;0,0;0,0;0,0;72,3;27,7;0,0
59049;Bantouzelle;6;Rural à habitat dispersé;414;0,0;0,0;0,0;0,0;0,0;98,8;1,2
59050;Bas-Lieu;6;Rural à habitat dispersé;347;0,0;0,0;0,0;0,0;0,0;78,9;21,1
59051;La Bassée;2;Centres urbains intermédiaires;6565;0,0;81,8;0,0;16,5;0,0;0,9;0,8
59052;Bauvin;4;Ceintures urbaines;5306;0,0;0,0;0,0;98,7;0,0;0,9;0,4
59053;Bavay;5;Bourgs ruraux;3394;0,0;0,0;0,0;0,0;91,0;7,7;1,3
59054;Bavinchove;6;Rural à habitat dispersé;935;0,0;0,0;0,0;0,0;32,7;52,0;15,3
59055;Bazuel;6;Rural à habitat dispersé;552;0,0;0,0;0,0;0,0;0,0;87,4;12,6
59056;Beaucamps-Ligny;5;Bourgs ruraux;866;0,0;0,0;0,0;0,0;92,1;2,5;5,4
59057;Beaudignies;6;Rural à habitat dispersé;566;0,0;0,0;0,0;0,0;0,0;98,2;1,8
59058;Beaufort;5;Bourgs ruraux;970;0,0;0,0;0,0;0,0;50,8;24,5;24,7
59059;Beaumont-en-Cambrésis;4;Ceintures urbaines;473;0,0;0,0;0,0;72,6;0,0;26,9;0,5
59060;Beaurain;6;Rural à habitat dispersé;217;0,0;0,0;0,0;0,0;0,0;97,0;3,0
